source_Id,toDo_20251016,wikidata_uri,mapping_provenance,possible_mapping_to_check_again,source_prefLabel,source_definition,source_isocat_id,source_is_used_concept,source_is_facet_VLO_xml,source_seems_to_be_property,source_extractedSourceFromDefinition,source_changeNote,source_instance_of,source_notation,http://www.w3.org/2004/02/skos/core#altLabel,http://openskos.org/xmlns#status,http://www.w3.org/2004/02/skos/core#inScheme,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#topConceptOf,http://www.w3.org/2004/02/skos/core#changeNote,http://www.w3.org/2004/02/skos/core#notation,http://openskos.org/xmlns#inSkosCollection,http://www.w3.org/2004/02/skos/core#definition,http://www.w3.org/2004/02/skos/core#prefLabel,http://www.w3.org/2004/02/skos/core#example,http://www.w3.org/2004/02/skos/core#scopeNote,http://www.w3.org/2004/02/skos/core#note,http://www.w3.org/2004/02/skos/core#hasTopConcept,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2004/02/skos/core#member,http://www.w3.org/2004/02/skos/core#hiddenLabel,http://purl.org/dc/terms/modified,http://purl.org/dc/terms/dateSubmitted,http://purl.org/dc/terms/creator
http://hdl.handle.net/11459/CCR_C-6215_4fee8882-2a11-f1a5-5bfc-f8fbf4d842b3,investigate why there is no mapping,,,,character property,provides a name and value for some property of the parent character or glyph. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-charProp.html),6215,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-charProp.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6215,0,charProp,charProp,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6215,charProp,null,provides a name and value for some property of the parent character or glyph. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-charProp.html)@en,character property@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6216_ac9d28b9-e60f-9ddb-ef36-3be25ae7d1be,investigate why there is no mapping,,,,character declarations,provides information about nonstandard characters and glyphs. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-charDecl.html),6216,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-charDecl.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6216,0,charDecl,charDecl,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6216,charDecl,null,provides information about nonstandard characters and glyphs. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-charDecl.html)@en,character declarations@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6217_7977acf6-96c3-26ce-d788-37c57809cf01,investigate why there is no mapping,,,,character glyph,provides descriptive information about a character glyph. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-glyph.html),6217,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-glyph.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6217,0,glyph,glyph,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6217,glyph,null,provides descriptive information about a character glyph. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-glyph.html)@en,character glyph@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6218_a80b71f7-e3ea-9e47-453d-6bfe2336ec87,investigate why there is no mapping,,,,character glyph name,"contains the name of a glyph, expressed following Unicode conventions for character names. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-glyphName.html)",6218,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-glyphName.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6218,0,glyphName,glyphName,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6218,glyphName,null,"contains the name of a glyph, expressed following Unicode conventions for character names. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-glyphName.html)@en",character glyph name@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6219_e2004d11-796e-f765-ec8d-6156c2b66124,investigate why there is no mapping,,,,locally-defined property name,contains a locally defined name for some property. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-localName.html),6219,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-localName.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6219,0,localName,localName,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6219,localName,null,contains a locally defined name for some property. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-localName.html)@en,locally-defined property name@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6220_f30863dd-116a-05e3-e0a4-502f93dd8fb2,investigate why there is no mapping,,,,value,"contains a single value for some property, attribute, or other analysis. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-value.html)",6220,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-value.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6220,0,valueSingle,value,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6220,valueSingle,null,"contains a single value for some property, attribute, or other analysis. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-value.html)@en",value@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6221_69ad34dd-f92f-e523-b75d-d6ceb55c59b9,investigate why there is no mapping,,,,single text type,a single complete text (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-constitution.html),6221,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-constitution.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6221,0,singleTextType,"singleTextType, single",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6221,singleTextType,http://hdl.handle.net/11459/CCR__eaef6356-3e43-2e3d-0cfe-af4226d57c37,a single complete text (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-constitution.html)@en,single text type@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6222_26f56511-39c9-0364-4726-4b2794966af3,investigate why there is no mapping,,,,composite text type,"a text made by combining several smaller items, each individually complete (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-constitution.html)",6222,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-constitution.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6222,0,compositeTextType,"composite, compositeTextType",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6222,compositeTextType,http://hdl.handle.net/11459/CCR__eaef6356-3e43-2e3d-0cfe-af4226d57c37,"a text made by combining several smaller items, each individually complete (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-constitution.html)@en",composite text type@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6223_863b5bea-711a-5df5-876e-9c58cdeae719,investigate why there is no mapping,,,,fragments text type,"(fragments) a text made by combining several smaller, not necessarily complete, items (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-constitution.html)",6223,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-constitution.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6223,0,fragmentsTextType,"fragmentsTextType, fragments@en, frags",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6223,fragmentsTextType,http://hdl.handle.net/11459/CCR__eaef6356-3e43-2e3d-0cfe-af4226d57c37,"(fragments) a text made by combining several smaller, not necessarily complete, items (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-constitution.html)@en",fragments text type@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6224_52aa00ad-3f83-dc07-cf5b-a7207d6e794c,investigate why there is no mapping,,,,unknown text type,composition unknown or unspecified (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-constitution.html),6224,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-constitution.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6224,0,unknownTextType,"unknownTextType, unknown",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6224,unknownTextType,http://hdl.handle.net/11459/CCR__eaef6356-3e43-2e3d-0cfe-af4226d57c37,composition unknown or unspecified (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-constitution.html)@en,unknown text type@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6225_10f78e96-b2cd-3b3b-3dee-ce2e528b235b,investigate why there is no mapping,,,,constitution type,specifies how the text was constituted. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-constitution.html),6225,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-constitution.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6225,0,constitutionType,"constitutionType, type",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6225,constitutionType,http://hdl.handle.net/11459/CCR__eaef6356-3e43-2e3d-0cfe-af4226d57c37,specifies how the text was constituted. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-constitution.html)@en,constitution type@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6226_244834a5-2581-7a7e-9ccf-30670ecf9cd4,investigate why there is no mapping,,,,derivation type,categorizes the derivation of the text. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-derivation.html),6226,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-derivation.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6226,0,derivationIndication,"derivationType, type",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6226,derivationIndication,http://hdl.handle.net/11459/CCR__eaef6356-3e43-2e3d-0cfe-af4226d57c37,categorizes the derivation of the text. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-derivation.html)@en,derivation type@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6227_a425ff44-68ac-a062-8ce0-76b67c99c7db,investigate why there is no mapping,,,,domain type,categorizes the domain of use. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-domain.html),6227,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-domain.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6227,0,domainType,"type, domainType",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6227,domainType,http://hdl.handle.net/11459/CCR__eaef6356-3e43-2e3d-0cfe-af4226d57c37,categorizes the domain of use. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-domain.html)@en,domain type@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6228_ae974739-becc-d092-874c-24bb94f05a1b,investigate why there is no mapping,,,,factuality type,categorizes the factuality of the text. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-factuality.html),6228,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-factuality.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6228,0,factualityType,"type, factualityType",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6228,factualityType,http://hdl.handle.net/11459/CCR__eaef6356-3e43-2e3d-0cfe-af4226d57c37,categorizes the factuality of the text. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-factuality.html)@en,factuality type@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6229_263f60c9-4418-2d52-10f1-47c44e1513fc,investigate why there is no mapping,,,,fiction factuality type,the text is to be regarded as entirely imaginative (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-factuality.html),6229,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-factuality.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6229,0,fictionFactualityType,"fiction, fictionFactualityType",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6229,fictionFactualityType,http://hdl.handle.net/11459/CCR__eaef6356-3e43-2e3d-0cfe-af4226d57c37,the text is to be regarded as entirely imaginative (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-factuality.html)@en,fiction factuality type@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6230_6bf2868a-6495-f78d-628a-41bf7fc68632,investigate why there is no mapping,,,,factual factuality type,the text is to be regarded as entirely informative or factual (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-factuality.html),6230,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-factuality.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6230,0,factualFactualityType,"factualFactualityType, factual@en, fact",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6230,factualFactualityType,http://hdl.handle.net/11459/CCR__eaef6356-3e43-2e3d-0cfe-af4226d57c37,the text is to be regarded as entirely informative or factual (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-factuality.html)@en,factual factuality type@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6231_83e9c5c6-fe20-200d-d250-f6639795b87f,investigate why there is no mapping,,,,mixed factuality type,the text contains a mixture of fact and fiction (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-factuality.html),6231,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-factuality.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6231,0,mixedFactualityType,"mixed, mixedFactualityType",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6231,mixedFactualityType,http://hdl.handle.net/11459/CCR__eaef6356-3e43-2e3d-0cfe-af4226d57c37,the text contains a mixture of fact and fiction (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-factuality.html)@en,mixed factuality type@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6232_b5bd5239-0735-c7bd-4999-fb438eaf0f10,investigate why there is no mapping,,,,inapplicable factuality type,the fiction/fact distinction is not regarded as helpful or appropriate to this text (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-factuality.html),6232,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-factuality.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6232,0,inapplicableFactualityType,"inapplicable, inapplicableFactualityType",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6232,inapplicableFactualityType,http://hdl.handle.net/11459/CCR__eaef6356-3e43-2e3d-0cfe-af4226d57c37,the fiction/fact distinction is not regarded as helpful or appropriate to this text (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-factuality.html)@en,inapplicable factuality type@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6233_449e419f-8a8d-1f88-4476-c50e40a673b1,investigate why there is no mapping,,,,active interaction,specifies the number of active participants (or addressors) producing parts of the text. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-interaction.html),6233,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-interaction.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6233,0,activeInteraction,"active, activeInteraction",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6233,activeInteraction,http://hdl.handle.net/11459/CCR__eaef6356-3e43-2e3d-0cfe-af4226d57c37,specifies the number of active participants (or addressors) producing parts of the text. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-interaction.html)@en,active interaction@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6234_ee3326cf-4e27-e7bb-a934-2176f3a5835f,investigate why there is no mapping,,,,passive interaction,specifies the number of passive participants (or addressees) to whom a text is directed or in whose presence it is created or performed. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-interaction.html),6234,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-interaction.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6234,0,passiveInteraction,"passive, passiveInteraction",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6234,passiveInteraction,http://hdl.handle.net/11459/CCR__eaef6356-3e43-2e3d-0cfe-af4226d57c37,specifies the number of passive participants (or addressees) to whom a text is directed or in whose presence it is created or performed. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-interaction.html)@en,passive interaction@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6235_cfdd7a86-67f2-1aaf-dfbd-0d30296a9a59,investigate why there is no mapping,,,,list type,describes the form of the list. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-list.html),6235,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-list.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6235,0,listType,"type, listType",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6235,listType,http://hdl.handle.net/11459/CCR__eaef6356-3e43-2e3d-0cfe-af4226d57c37,describes the form of the list. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-list.html)@en,list type@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6236_e759e77d-ee70-6064-bfe0-b7adaaa71606,investigate why there is no mapping,,,,person role,specifies a primary role or classification for the person. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-person.html),6236,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-person.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6236,0,personRole,"personRole, role",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6236,personRole,http://hdl.handle.net/11459/CCR__eaef6356-3e43-2e3d-0cfe-af4226d57c37,specifies a primary role or classification for the person. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-person.html)@en,person role@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6237_c91d9c40-334b-3860-4e19-7c3485fc92c1,investigate why there is no mapping,,,,person age,specifies an age group for the person. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-person.html),6237,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-person.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6237,0,personAge,"age, personAge",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6237,personAge,http://hdl.handle.net/11459/CCR__eaef6356-3e43-2e3d-0cfe-af4226d57c37,specifies an age group for the person. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-person.html)@en,person age@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6238_84c78126-be2f-40b1-dae7-7a590381f485,investigate why there is no mapping,,,,person sex,specifies the sex of the person. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-person.html),6238,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-person.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6238,0,personSex,"sex, personSex",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6238,personSex,http://hdl.handle.net/11459/CCR__eaef6356-3e43-2e3d-0cfe-af4226d57c37,specifies the sex of the person. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-person.html)@en,person sex@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-6239_6a35bb67-ae8f-d850-415e-7031387f24e8,investigate why there is no mapping,,,,who,"indicates the person, or group of people, to whom the element content is ascribed. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-att.ascribed.html)",6239,y,null,y,http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-att.ascribed.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6239,0,who,who,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-6239,who,http://hdl.handle.net/11459/CCR__eaef6356-3e43-2e3d-0cfe-af4226d57c37,"indicates the person, or group of people, to whom the element content is ascribed. (source: http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-att.ascribed.html)@en",who@en,null,null,null,null,null,null,null,null,null,null
