source_Id,toDo_20260202,status_20260202-latest-round,wikidata_uri,mapping_provenance,possible_mapping_to_check_again,source_prefLabel,source_definition,source_isocat_id,source_is_used_concept,source_is_facet_VLO_xml,source_seems_to_be_property,source_extractedSourceFromDefinition,source_changeNote,source_instance_of,source_notation,http://www.w3.org/2004/02/skos/core#altLabel,http://openskos.org/xmlns#status,http://www.w3.org/2004/02/skos/core#inScheme,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#topConceptOf,http://www.w3.org/2004/02/skos/core#changeNote,http://www.w3.org/2004/02/skos/core#notation,http://openskos.org/xmlns#inSkosCollection,http://www.w3.org/2004/02/skos/core#definition,http://www.w3.org/2004/02/skos/core#prefLabel,http://www.w3.org/2004/02/skos/core#example,http://www.w3.org/2004/02/skos/core#scopeNote,http://www.w3.org/2004/02/skos/core#note,http://www.w3.org/2004/02/skos/core#hasTopConcept,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2004/02/skos/core#member,http://www.w3.org/2004/02/skos/core#hiddenLabel,http://purl.org/dc/terms/modified,http://purl.org/dc/terms/dateSubmitted,http://purl.org/dc/terms/creator
http://hdl.handle.net/11459/CCR_C-5693_b4a0f994-6bf8-67a0-d41a-249f64762313,"nothing, it's a non-used concept",nothing to do,,,,dossier,Document with an id number which is being referred to within proceedings. (source: Maarten Marx),5693,n,null,y,Maarten Marx,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5693,0,dossier,dossier,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5693,dossier,http://hdl.handle.net/11459/CCR__236b4f4c-ffd7-7775-897b-f36f8ca8d71c,Document with an id number which is being referred to within proceedings. (source: Maarten Marx)@en,dossier@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5694_4c68130a-0f0f-934f-13cc-effe51e08227,"nothing, it's a non-used concept",nothing to do,,,,function,Title of the speaker as written in the proceedings. (source: Maarten Marx),5694,n,null,y,Maarten Marx,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5694,0,functionTitle,function,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5694,functionTitle,http://hdl.handle.net/11459/CCR__236b4f4c-ffd7-7775-897b-f36f8ca8d71c,Title of the speaker as written in the proceedings. (source: Maarten Marx)@en,function@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5695_8ff28dbe-31a8-0bd1-d154-64c7fd5ea7cb,"nothing, it's a non-used concept",nothing to do,,,,chapterNumber,number of a book chapter,5695,n,null,null,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5695,0,chapterNumber,chapterNumber,candidate,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5695,chapterNumber,http://hdl.handle.net/11459/CCR__1adbef46-8c84-8625-d817-ea35e3974b7d,number of a book chapter@en,chapterNumber@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5696_914bb4a0-acb4-b7ab-e570-185e8efe9c7f,"nothing, it's a non-used concept",nothing to do,,,,emblem,"emblems are allegorical pictures consisting of a motto, a picture and a description (source: EMIT-X)",5696,n,null,y,EMIT-X,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5696,0,embleem,"emblem, embleem",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5696,embleem,http://hdl.handle.net/11459/CCR__31f39f3f-725c-1105-f029-3f12777c3ef2,"emblems are allegorical pictures consisting of a motto, a picture and a description (source: EMIT-X)@en",emblem@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5697_3ad346ff-27fd-50f9-a14f-bf3bb12ace4e,"nothing, it's a non-used concept",nothing to do,,,,emblems,container for emblems (source: EMIT-X),5697,n,null,y,EMIT-X,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5697,0,emblems,"emblems, emblemata",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5697,emblems,http://hdl.handle.net/11459/CCR__31f39f3f-725c-1105-f029-3f12777c3ef2,container for emblems (source: EMIT-X)@en,emblems@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5698_d4dacad2-baba-ffea-6761-67a13ff87a30,"nothing, it's a non-used concept",nothing to do,,,,EMIT-X,CLARIN NL project for metadata exchange of emblem books (source: EMTI-X),5698,n,null,y,EMTI-X,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5698,0,writerEmblemBook,EMIT-X,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5698,writerEmblemBook,http://hdl.handle.net/11459/CCR__31f39f3f-725c-1105-f029-3f12777c3ef2,CLARIN NL project for metadata exchange of emblem books (source: EMTI-X)@en,EMIT-X@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5699_090b27a7-30af-e92f-08dc-432c67b84410,"nothing, it's a non-used concept",nothing to do,,,,subjectType,Type of subject string (source: KB-NL),5699,n,null,y,KB-NL,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5699,0,subjectType,subjectType,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5699,subjectType,http://hdl.handle.net/11459/CCR__2e5b9622-b14e-ae0d-5219-8db8ab92642f,Type of subject string (source: KB-NL)@en,subjectType@en,"person, iconclass, NBC@en",null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5700_f03994a2-67b1-23e8-469c-bb73e00a072b,"nothing, it has an accepted mapping",nothing to do,http://www.wikidata.org/entity/Q1224852,manually-validated,,WordForm,"WordForm â€“ Word Form is a Form subclass representing a form that a lexeme can take when used in a sentence or a phrase. So, Word Form class can manage simple lexemes, compounds and multi-word expressions. (source: http://www.lexinfo.net/lmf#WordForm)",5700,n,null,y,http://www.lexinfo.net/lmf#WordForm,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5700,0,wordFormLexeme,WordForm,candidate,http://hdl.handle.net/11459/CCR_P-SemanticContentRepresentation_1448f330-771b-ad11-987f-7293629f0801,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-SemanticContentRepresentation_1448f330-771b-ad11-987f-7293629f0801,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5700,wordFormLexeme,http://hdl.handle.net/11459/CCR__84fcb7e0-75cd-fbc0-5bf7-8c292a2bfa83,"WordForm â€“ Word Form is a Form subclass representing a form that a lexeme can take when used in a sentence or a phrase. So, Word Form class can manage simple lexemes, compounds and multi-word expressions. (source: http://www.lexinfo.net/lmf#WordForm)@en",WordForm@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5701_8b15711b-aa58-bc6a-5077-d48d50b2f359,"nothing, it's a non-used concept",nothing to do,,,,uniformTitle,"Uniformed/normalized title of a publication, mainly used for biblical and classical anonymous titles, with much variation in titles (source: KB-NL)",5701,n,null,y,KB-NL,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5701,0,uniformTitle,uniformTitle,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5701,uniformTitle,http://hdl.handle.net/11459/CCR__2e5b9622-b14e-ae0d-5219-8db8ab92642f,"Uniformed/normalized title of a publication, mainly used for biblical and classical anonymous titles, with much variation in titles (source: KB-NL)@en",uniformTitle@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5702_fff67b1a-e52a-fdc4-14cd-1ab9634b5c29,there is no mapping found yet,,,,,name of subcorpus,name of a section of a larger corpus (source: DiscAn),5702,y,null,y,DiscAn,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5702,0,subcorpusName,"SubcorpusName, subcorpus@en",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5702,subcorpusName,http://hdl.handle.net/11459/CCR__13033089-42e2-6106-b9b5-4a3b17fdde46,name of a section of a larger corpus (source: DiscAn)@en,name of subcorpus@en,the SandersSpooren subcorpus in the DiscAn corpus (source: DiscAn)@en,null,corpus http://www.isocat.org/datcat/DC-4046@en,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5703_b2e9a9dc-4c01-068c-e503-254549b3e450,there is no mapping found yet,,,,,name of dataset,identifier of part of a corpus or subcorpus (source: DiscAn),5703,y,null,y,DiscAn,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5703,0,nameDataset,"datasetName@en, nameDataset",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5703,nameDataset,http://hdl.handle.net/11459/CCR__13033089-42e2-6106-b9b5-4a3b17fdde46,identifier of part of a corpus or subcorpus (source: DiscAn)@en,name of dataset@en,"a corpus or subcorpus can be divided into different parts, for example according to the source (i.e. different newspapers) or type of connective (i.e. \""because\"" and \""since\"") (source: DiscAn)@en",null,subcorpus http://www.isocat.org/datcat/DC-5702@en / corpus http://www.isocat.org/datcat/DC-4046@en,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5704_f626eee2-ee53-d86e-e4ef-7e482e80c3e0,there is no mapping found yet,,,,,case identifier,the identifier of a case or fragment in the original resource (source: DiscAn),5704,y,null,y,DiscAn,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5704,0,caseIdentifier,"fragment ID@en, identifier of fragment@en, caseIdentifier",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5704,caseIdentifier,http://hdl.handle.net/11459/CCR__13033089-42e2-6106-b9b5-4a3b17fdde46,the identifier of a case or fragment in the original resource (source: DiscAn)@en,case identifier@en,null,null,identifier http://www.isocat.org/datacat/DC-5353@en / fragment http://www.isocat.org/datcat/DC-6045@en / case http://www.isocat.org/datcat/DC-6046@en,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5705_b0810ef2-5eb1-23f3-29de-b3f892fef0fc,there is no mapping found yet,,,,,basic operation,a feature to characterize discourse relations. It concerns the operation that is to be carried out on the two discourse segments that are connected by a discourse relation. (source: DiscAn),5705,y,null,y,DiscAn,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5705,0,basicOperation,basicOperation,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5705,basicOperation,http://hdl.handle.net/11459/CCR__13033089-42e2-6106-b9b5-4a3b17fdde46,a feature to characterize discourse relations. It concerns the operation that is to be carried out on the two discourse segments that are connected by a discourse relation. (source: DiscAn)@en,basic operation@en,null,null,discourse: http://www.isocat.org/datcat/DC-6062 discourse relation: http://www.isocat.org/datcat/DC-6063 segment: http://www.isocat.org/datcat/DC-6064@en,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5706_1388ea2b-f884-6426-f8f1-f259ebf0a5b5,there is no mapping found yet,,,,,linguistic marking,"feature that describes whether or not a discourse relation is linguistically marked by a connective or some other explicit marker of discourse relations. If the relation is marked, the connective should be given. (source: DiscAn)",5706,y,null,y,DiscAn,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5706,0,linguisticMarking,linguisticMarking,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5706,linguisticMarking,http://hdl.handle.net/11459/CCR__13033089-42e2-6106-b9b5-4a3b17fdde46,"feature that describes whether or not a discourse relation is linguistically marked by a connective or some other explicit marker of discourse relations. If the relation is marked, the connective should be given. (source: DiscAn)@en",linguistic marking@en,"The discourse relation ‘The athletics union was forced to emigrate to Belgium, because there was no accommodation available in the Netherlands.’ is marked linguistically by the causal connective 'because'. The same relation is not marked explicitly in ‘The athletics union was forced to emigrate to Belgium. There was no accommodation available in the Netherlands.’ (source: DiscAn)@en",null,connective http://www.isocat.org/datcat/DC-3133@en / explicit marker http://www.isocat.org/datcat/DC-5457@en / discourse relation http://www.isocat.org/datcat/DC-6063@en,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5707_7ac177ad-0524-9377-4b79-00b12ad8d509,there is no mapping found yet,,,,,segment order,feature that describes the order of two discourse segments which are connected by a causal discourse relation. (source: DiscAn),5707,y,null,y,DiscAn,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5707,0,segmentOrder,"order@en, order causal relation@en, segmentOrder",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5707,segmentOrder,http://hdl.handle.net/11459/CCR__13033089-42e2-6106-b9b5-4a3b17fdde46,feature that describes the order of two discourse segments which are connected by a causal discourse relation. (source: DiscAn)@en,segment order@en,cause - consequence versus consequence - cause (source: DiscAn)@en,null,discourse http://www.isocat.org/datcat/DC-6062@en / causal discourse relation http://www.isocat.org/datcat/DC-6043@en / discourse segment: http://www.isocat.org/datcat/DC-6064@en / discourse relation http://www.isocat.org/datcat/DC-6063@en,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5708_ca1ca51b-9273-dd54-3ae0-6fc8977a480c,there is no mapping found yet,,,,,polarity discourse relation,feature that describes the polarity of a discourse relation: the positive or negative character of a discourse segment. (source: DiscAn),5708,y,null,y,DiscAn,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5708,0,polarityDiscourseRelation,"polarity@en, polarityDiscourseRelation",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5708,polarityDiscourseRelation,http://hdl.handle.net/11459/CCR__13033089-42e2-6106-b9b5-4a3b17fdde46,feature that describes the polarity of a discourse relation: the positive or negative character of a discourse segment. (source: DiscAn)@en,polarity discourse relation@en,null,null,discourse: http://www.isocat.org/datcat/DC-6062 discourse relation: http://www.isocat.org/datcat/DC-6063 segment: http://www.isocat.org/datcat/DC-6064@en,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5709_f6361bdc-abce-11c8-0daa-af8ef60ca3d2,there is no mapping found yet,,,,,subject consciousness,"a feature that characterizes the person that is responsible for the discourse relation that is constructed. A SoC is conceptualized as the ultimate source of reasoning, evaluating, describing or acting. (source: DiscAn)",5709,y,null,y,DiscAn,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5709,0,subjectConsciousness,"SubjectofConsciousness, subject of consciousness@en, SoC, subjectConsciousness",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5709,subjectConsciousness,http://hdl.handle.net/11459/CCR__13033089-42e2-6106-b9b5-4a3b17fdde46,"a feature that characterizes the person that is responsible for the discourse relation that is constructed. A SoC is conceptualized as the ultimate source of reasoning, evaluating, describing or acting. (source: DiscAn)@en",subject consciousness@en,null,null,discourse http://www.isocat.org/datcat/DC-6062@en / discourse relation http://www.isocat.org/datcat/DC-6063@en,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5710_65e2ba86-71b4-34ca-7a59-e833c4420997,there is no mapping found yet,,,,,volitionality,a feature that describes whether or not the discourse relation that is annotated involves the reasoning of an intentional action. (source: DiscAn),5710,y,null,y,DiscAn,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5710,0,volitionalityCausalRelation,"volitionality of a causal relation@en, volitionalityCausalRelation",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5710,volitionalityCausalRelation,http://hdl.handle.net/11459/CCR__13033089-42e2-6106-b9b5-4a3b17fdde46,a feature that describes whether or not the discourse relation that is annotated involves the reasoning of an intentional action. (source: DiscAn)@en,volitionality@en,null,null,discourse http://www.isocat.org/datcat/DC-6062@en / intentional action http://www.isocat.org/datcat/DC-6057@en / discourse relation http://www.isocat.org/datcat/DC-6063@en,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5711_bcde33b9-00a0-c2eb-cafb-0e1546046ad3,there is no mapping found yet,,,,,modality of first segment,a feature that describes for the first of two segments that are connected by a discourse relation what the relation is between reality and the description of reality in that segment. Each segment of the discourse relation has its own modality. (source: DiscAn),5711,y,null,y,DiscAn,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5711,0,modalityFirstSegment,"modalityFirstSegment, modality S1@en",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5711,modalityFirstSegment,http://hdl.handle.net/11459/CCR__13033089-42e2-6106-b9b5-4a3b17fdde46,a feature that describes for the first of two segments that are connected by a discourse relation what the relation is between reality and the description of reality in that segment. Each segment of the discourse relation has its own modality. (source: DiscAn)@en,modality of first segment@en,null,null,segment: http://www.isocat.org/datcat/DC-6064@en / discourse: http://www.isocat.org/datcat/DC-6062@en / discourse relation: http://www.isocat.org/datcat/DC-6063@en,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5712_5a494913-fb87-5d94-3eef-5d6f46f57da5,there is no mapping found yet,,,,,modality of second segment,a feature that describes for the second of two segments that are connected by a discourse relation what the relation is between reality and the description of reality in that segment. Each segment of the discourse relation has its own modality. (source: DiscAn),5712,y,null,y,DiscAn,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5712,0,modalitySecondSegment,"modality S2@en, modalitySecondSegment",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5712,modalitySecondSegment,http://hdl.handle.net/11459/CCR__13033089-42e2-6106-b9b5-4a3b17fdde46,a feature that describes for the second of two segments that are connected by a discourse relation what the relation is between reality and the description of reality in that segment. Each segment of the discourse relation has its own modality. (source: DiscAn)@en,modality of second segment@en,null,null,discourse: http://www.isocat.org/datcat/DC-6062@en / segment: http://www.isocat.org/datcat/DC-6064@en / discourse relation: http://www.isocat.org/datcat/DC-6063@en,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5713_1ffdb8b3-d404-87f5-6694-4c0305d137a1,there is no mapping found yet,,,,,source of coherence,a feature that describes how the two segments in a discourse relation are related (source: DiscAn),5713,y,null,y,DiscAn,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5713,0,sourceOfCoherence,SourceofCoherence,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5713,sourceOfCoherence,http://hdl.handle.net/11459/CCR__13033089-42e2-6106-b9b5-4a3b17fdde46,a feature that describes how the two segments in a discourse relation are related (source: DiscAn)@en,source of coherence@en,null,null,discourse http://www.isocat.org/datcat/DC-6062@en / discourse relation http://www.isocat.org/datcat/DC-6063@en / segment http://www.isocat.org/datcat/DC-6064@en,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5714_b3037aab-5bac-b7d8-75a2-8b65b6f51cc3,"nothing, it's a non-used concept",nothing to do,,,,primary facilitator,"A boolean value indicating whether (true) or not (false) the participant under consideration acts as the interviewer during the recording, and thus whether or not the primary role of the participant is to facilitate the other participant(s) to speak.",5714,n,null,null,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5714,0,isPrimaryFaciliator,"primary facilitator, isPrimaryFaciliator",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5714,isPrimaryFaciliator,"http://hdl.handle.net/11459/CCR__f60dacb3-06ce-e74f-f79c-4ce5f0a7a31b , http://hdl.handle.net/11459/CCR__5d26a84d-ec07-e92e-0187-7c090fa67143","A boolean value indicating whether (true) or not (false) the participant under consideration acts as the interviewer during the recording, and thus whether or not the primary role of the participant is to facilitate the other participant(s) to speak.@en",primary facilitator@en,"Example 1: A leads the interview and asks questions, B is parent, C is child of B, and C is being interviewed. A is primary facilitator. Example 2: A and B conduct the interview, with B taking the lead. C is participant being interviewed. B is primary facilitator. Example 3: A, B and C are three participants in open, free conversation. There is no interviewer guiding the conversation or asking questions. A, B and C all assume equal responsibility for the conversation. None of the participants is primary facilitator.@en","In an event with facilitators and participants, for example, a spoken corpus, there may be more than one facilitator present. The main facilitator is the one with whom a participant primarily interacts.@en",null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5715_ab74c471-b4e5-2a66-6b07-2e684e4899e7,"nothing, it's a non-used concept",nothing to do,,,,childhood language,"This variable describes whether (true) or not (false) the participant under consideration has acquired or learned the language under consideration before he or she was 8 years old. (source: Factors affecting strength of perceived foreign accent in a second language. Flege, J. E., Munro, M. J. and MacKay I. R. A. J. Acoust. Soc. Am. 97 (5), Pt. 1, May 1995)",5715,n,null,y,"Factors affecting strength of perceived foreign accent in a second language. Flege, J. E., Munro, M. J. and MacKay I. R. A. J. Acoust. Soc. Am. 97 (5), Pt. 1, May 1995",This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5715,0,isChildhoodLanguage,"isChildhoodLanguage, Childhood Language",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5715,isChildhoodLanguage,"http://hdl.handle.net/11459/CCR__5d26a84d-ec07-e92e-0187-7c090fa67143 , http://hdl.handle.net/11459/CCR__f60dacb3-06ce-e74f-f79c-4ce5f0a7a31b","This variable describes whether (true) or not (false) the participant under consideration has acquired or learned the language under consideration before he or she was 8 years old. (source: Factors affecting strength of perceived foreign accent in a second language. Flege, J. E., Munro, M. J. and MacKay I. R. A. J. Acoust. Soc. Am. 97 (5), Pt. 1, May 1995)@en",childhood language@en,null,null,null,null,null,null,null,null,null,null
